Num_Acc;id_vehicule;num_veh;place;catu;grav;sexe;an_nais;trajet;secu1;secu2;secu3;locp;actp;etatp
202100047503;116A 851;C01;1;1;4;1;1977;4;1;-1;-1;0;-1;-1
202100000309;201A 166;A01;1;1;4;1;1965;0;1;8;-1;-1;-1;-1
202100055331;102A 928;A01;10;3;4;1;1995;1;0;-1;-1;4;3;1
202100023647;159A 356;A01;1;1;1;2;1964;5;1;-1;-1;0;0;-1
202100000900;200A 138;B01;1;1;4;1;1967;0;2;6;-1;-1;-1;-1
202100055898;101A 961;A01;10;3;1;1;1992;0;0;-1;-1;9;9;1
202100034131;140A 757;A01;10;3;4;2;1963;3;0;-1;-1;2;9;1
202100003073;196A 269;A01;1;1;1;2;1971;2;1;-1;-1;-1;0;-1
202100047239;117A 322;B01;1;1;4;1;1996;0;2;0;-1;-1;-1;-1
202100031035;146A 264;A01;1;1;4;2;2006;0;2;6;-1;-1;-1;-1
202100023538;159A 565;B01;8;2;3;2;1970;0;1;-1;-1;0;0;-1
202100043273;124A 314;A01;1;1;1;2;1944;5;1;-1;-1;0;0;-1
202100023385;159A 819;A01;8;2;3;2;2012;9;8;-1;-1;0;0;-1
202100010841;182A 348;B01;1;1;4;1;1956;0;1;8;-1;-1;-1;-1
202100035171;138A 841;B01;1;1;1;1;1987;5;1;-1;-1;0;0;-1
202100006309;190A 514;A01;10;3;4;1;1999;0;0;-1;-1;3;3;1
202100026234;154A 808;A01;1;1;3;2;1993;5;2;6;9;0;0;-1
202100000431;200A 935;A01;1;1;4;1;1978;9;2;0;-1;0;0;-1
202100047243;117A 313;A01;1;1;3;1;1961;4;1;0;-1;0;0;-1
202100038823;132A 227;A01;2;2;4;2;1988;5;8;-1;-1;0;0;-1
202100045919;119A 679;A01;10;3;4;2;1986;5;0;-1;-1;2;5;1
202100035027;139A 084;B01;1;1;4;1;1976;1;1;0;-1;-1;-1;-1
202100047678;116A 530;A01;1;1;3;2;1951;3;1;-1;-1;0;0;-1
202100004284;194A 102;C01;4;2;4;1;1983;4;1;0;-1;0;0;-1
202100013564;177A 474;A01;1;1;4;1;1971;0;2;6;-1;-1;-1;-1
202100043166;124A 510;A01;1;1;1;2;2003;5;1;0;-1;-1;-1;-1
202100042054;126A 455;B01;1;1;1;1;1994;5;2;6;-1;0;0;-1
202100024198;158A 418;A01;1;1;1;2;1977;5;1;-1;-1;0;0;-1
202100028711;150A 398;B01;1;1;4;1;1998;0;8;0;-1;-1;-1;-1
202100043665;123A 623;B01;10;3;4;2;1993;0;0;-1;-1;9;B;1
202100036567;136A 348;A01;1;1;4;1;1974;0;8;0;-1;-1;-1;-1
202100035443;138A 357;B01;1;1;1;1;1998;1;1;0;-1;-1;-1;-1
202100008028;187A 381;B01;1;1;4;1;1999;1;0;-1;-1;-1;-1;-1
202100010085;183A 674;B01;1;1;3;1;1970;5;1;-1;-1;0;0;-1
202100023602;159A 448;B01;1;1;1;1;1961;4;1;8;-1;-1;-1;-1
202100014723;175A 398;B01;1;1;1;1;1968;1;1;0;-1;-1;-1;-1
