Num_Acc;dep;catr;voie;v1;v2;circ;nbv;vosp;prof;pr;pr1;plan;larrout;surf;infra;situ;vma
202100054935;93;3;AMIENS (RUE D') NÂ° IMPAIRS;0;Inconnu;3;4;3;1;0;1;1;-1.0;2;5;6;50
202100004829;93;4;CIMETIERE PARISIEN (AVENUE DU);0;Inconnu;1;1;0;1;0;0;1;-1.0;1;0;1;50
202100048108;91;1;AUTOROUTE A6;0;Inconnu;-1;3;0;1;13;699;2;-1.0;1;0;1;110
202100040555;14;3;579;0;Inconnu;2;2;0;1;6;300;1;-1.0;1;0;1;80
202100027973;94;4;ROUGET DE L ISLE (AV);0;Inconnu;1;0;0;1;1;0;1;-1.0;1;0;1;50
202100034030;77;3;LIBERATION (DE LA);0;Inconnu;-1;2;0;1;4;1675;3;-1.0;1;0;1;50
202100032421;13;1;A55-Sens Marseille vers Martigues;0;Inconnu;1;2;0;1;2;49;1;-1.0;1;1;1;50
202100053521;47;3;110;-1;Inconnu;2;2;0;2;1;500;1;-1.0;1;0;1;80
202100052767;56;3;PAIX(BLD DE LA) 1 A 39  ET 2 A 50;0;Inconnu;-1;2;0;2;0;850;1;-1.0;1;0;4;50
202100033558;69;4;ROGER SALENGRO     (Avenue);0;Inconnu;2;5;1;1;-1;-1;1;-1.0;1;9;1;50
202100025751;13;4;AV DE LA LIBERATION;0;Inconnu;2;2;0;1;0;0;1;-1.0;1;0;1;50
202100020235;87;4;DUTREIX (RUE ARMAND);0;Inconnu;2;2;0;1;0;0;1;-1.0;1;0;1;50
202100030923;30;3;183;0;D;2;2;0;1;4;200;1;-1.0;1;0;1;80
202100003911;78;3;11;-1;Inconnu;2;2;1;1;43;500;3;7.0;1;0;1;80
202100003973;69;4;CLAIRE (DE LA)                      (R );0;Inconnu;1;1;2;1;-1;-1;1;-1.0;2;0;1;50
202100031396;49;4;;-1;Inconnu;2;1;0;2;-1;-1;1;3.0;1;0;1;50
202100025515;55;3;998;0;D;2;2;0;1;52;500;1;-1.0;1;0;1;80
202100044676;63;7;;0;Inconnu;3;4;0;1;-1;-1;1;-1.0;1;0;1;50
202100006732;93;4;PAUL VAILLANT COUTURIER (AVENUE) COTE NÂ°;0;Inconnu;2;2;0;1;0;0;1;-1.0;1;0;1;30
202100005059;56;4;CHAZELLES ( COURS LOUIS  DE );0;Inconnu;2;4;0;1;-1;-1;1;-1.0;1;0;1;30
202100004749;49;3;RD 323;0;Inconnu;3;4;0;1;39;750;1;-1.0;2;0;1;80
202100007103;2;4;;-1;Inconnu;2;2;0;1;-1;-1;1;5.0;2;0;3;80
202100025569;13;7;ZIEM (Avenue FÃ©lix);0;Inconnu;3;4;0;1;0;0;1;-1.0;1;0;1;50
202100038185;35;7;NANTES (RUE DE);0;Inconnu;2;2;0;1;12;380;1;-1.0;2;0;1;50
202100023138;75;4;RUE JEAN JACQUES ROUSSEAU;0;Inconnu;1;1;0;1;-1;-1;1;-1.0;1;0;1;50
202100053163;972;2;REDOUTE (ROUTE DE LA);0;Inconnu;2;2;0;1;3;600;1;-1.0;1;0;1;50
202100027234;94;4;PAUL VAILLANT COUTURIER (R);0;Inconnu;2;2;0;1;1;0;1;-1.0;1;0;1;50
202100044619;76;1;28;0;Inconnu;3;4;3;1;68;500;1;-1.0;4;0;3;110
202100038868;94;1;A4;0;Inconnu;3;5;0;1;0;200;1;-1.0;1;0;1;90
202100015295;14;3;407;0;Inconnu;2;3;0;2;1;900;2;-1.0;2;0;1;90
202100025737;45;4;;0;Inconnu;2;2;0;1;-1;-1;1;-1.0;1;2;4;50
202100005094;75;4;BOULEVARD PERIPHERIQUE;0;Inconnu;1;3;0;1;7;800;1;-1.0;2;0;1;70
202100030400;6;4;;0;Inconnu;1;1;0;1;-1;-1;3;-1.0;1;3;1;50
202100046055;94;1;4;0;Inconnu;3;8;0;1;7;0;1;-1.0;1;0;1;90
202100015333;49;1;ESTIENNE D'ORVES BOULEVARD;0;Inconnu;1;2;0;1;1;0;3;-1.0;2;0;1;50
202100019094;60;3;200;0;D;2;4;0;1;46;600;1;-1.0;2;8;1;80
202100020506;64;4;JEAN MERMOZ;0;Inconnu;2;2;0;1;0;0;1;-1.0;1;0;1;50
202100006710;6;3;;0;Inconnu;2;2;0;1;4;640;1;-1.0;1;0;1;30
202100054150;45;3;2152;-1;Inconnu;2;2;0;1;76;560;1;-1.0;2;0;1;50
202100019471;76;7;JAURES. AVENUE JEAN;0;Inconnu;2;2;0;1;63;300;1;-1.0;1;-1;1;50
202100054880;66;4;MANOIR (YVES DU);0;Inconnu;1;1;0;1;-1;-1;1;-1.0;1;0;1;50
202100018637;85;3;;-1;Inconnu;2;-1;-1;-1;-1;-1;3;-1.0;1;0;1;-1
202100027653;21;3;905;0;D;2;2;0;1;107;400;1;-1.0;1;0;8;90
202100001835;69;4;FERDINAND BUISSON                   (R );0;Inconnu;1;1;2;1;-1;-1;1;-1.0;1;0;1;30
202100001419;976;2;RN3;0;R;2;2;0;1;0;300;1;-1.0;1;0;1;70
202100043373;92;3;19;0;Inconnu;1;3;1;1;0;0;1;-1.0;1;0;5;50
202100013731;1;4;;-1;Inconnu;2;2;0;1;-1;-1;1;4.0;1;0;3;50
202100049929;55;4;;-1;Inconnu;2;2;0;2;-1;-1;1;-1.0;1;0;8;80
202100001590;64;3;MARTYRS DU PONT LONG DES;0;Inconnu;2;2;2;1;30;790;1;-1.0;1;0;1;50
202100036894;2B;3;30;-1;Inconnu;2;2;0;1;-1;-1;2;-1.0;1;0;3;80
202100001151;974;2;ANCIENNE RN 1;0;Inconnu;2;2;0;1;-1;-1;1;-1.0;1;0;1;70
202100012187;73;3;DE GAULLE (AV) GILLY A WINNEDEN;0;Inconnu;2;2;2;1;23;410;1;-1.0;1;0;8;50
202100042144;59;1;AUTOROUTE A23;0;Inconnu;-1;5;0;1;41;275;1;-1.0;1;0;1;110
202100005228;971;2;CHAUVEL;0;Inconnu;1;4;0;3;-1;-1;1;-1.0;2;0;3;90
202100024098;13;1;;-1;Inconnu;1;3;0;1;2;500;1;-1.0;1;0;1;-1
202100028419;65;3;918;-1;Inconnu;2;2;0;2;24;0;1;-1.0;1;0;1;70
202100049191;2A;3;568;0;D;2;2;0;1;1;170;1;-1.0;1;0;1;50
202100006617;69;4;JULES VERNE                         (R );0;Inconnu;2;2;0;1;-1;-1;1;-1.0;1;0;8;50
202100025812;64;3;937;0;D;2;2;0;1;14;0;2;-1.0;1;0;4;50
202100044814;56;4;COURNET ( RUE  FREDERIC );0;Inconnu;2;2;0;1;-1;-1;1;-1.0;1;0;1;30
202100014573;76;4;ESTUAIRE;0;Inconnu;2;2;0;1;0;0;1;-1.0;1;0;1;70
202100011141;50;1;84;-1;A;3;4;3;2;205;100;1;-1.0;1;0;8;90
202100030439;93;3;CHANZY (BOULEVARD);0;Inconnu;2;2;0;1;1;0;1;-1.0;1;6;1;50
202100027970;75;4;PLACE SAINT AUGUSTIN;0;Inconnu;2;4;0;1;-1;-1;1;-1.0;1;0;1;50
202100023071;30;4;SULLY (RUE);0;Inconnu;2;2;0;1;0;0;1;-1.0;1;0;1;50
202100001278;79;3;PARTHENAY (ROUTE DE);0;Inconnu;2;3;0;1;89;120;1;9.0;1;5;1;70
202100018247;29;4;;-1;Inconnu;2;2;0;2;-1;-1;3;6.0;2;9;1;50
202100030283;6;3;2085;-1;Inconnu;2;2;1;1;14;404;1;-1.0;1;0;1;30
202100011110;75;4;QUAI DES GRANDS AUGUSTINS;0;Inconnu;2;4;1;1;17;0;1;-1.0;1;-1;5;30
202100051868;13;1;A7-Sens Lyon vers Marseille;0;Inconnu;-1;1;0;3;258;0;1;-1.0;1;0;1;50
202100031273;42;3;1082;-1;Inconnu;2;2;0;2;5;900;4;-1.0;2;0;1;80
202100010562;75;4;QUAI ANDRE CITROEN;0;Inconnu;2;6;0;1;-1;-1;1;-1.0;1;0;1;30
202100002910;64;4;CHAPELET (RUE);0;Inconnu;2;2;0;2;0;0;1;-1.0;1;0;1;30
202100048620;27;3;20;0;Inconnu;2;2;0;1;1;560;1;-1.0;1;0;3;80
202100019127;12;3;29;-1;Inconnu;2;2;0;1;19;570;1;-1.0;2;0;3;90
202100055059;13;4;ARC EN CIEL AVENUE DE L';0;Inconnu;-1;2;0;1;-1;-1;1;-1.0;1;0;1;50
202100051189;75;4;AVENUE PARMENTIER;0;Inconnu;1;1;0;1;-1;-1;1;-1.0;1;0;1;30
202100039679;94;1;A86 EXT;0;Inconnu;3;3;0;1;42;599;1;-1.0;1;0;1;90
202100009901;76;2;RN 138;0;Inconnu;3;2;0;1;11;500;1;-1.0;1;9;1;90
202100030081;26;3;71;0;Inconnu;2;2;0;2;11;850;3;-1.0;1;0;1;80
202100052823;56;4;3;-1;Inconnu;2;2;0;1;-1;-1;3;-1.0;2;0;1;80
202100033799;78;2;VERSAILLES (ROUTE DE);0;Inconnu;1;3;0;2;22;755;1;-1.0;1;0;1;50
202100030957;94;1;AUTOROUTE A6B;0;Inconnu;1;4;0;1;3;107;1;-1.0;2;3;1;90
202100001937;82;3;958;0;D;2;2;0;1;69;150;1;-1.0;1;0;1;80
202100047951;8;4;CHARCOT J. QUAI;0;Inconnu;2;2;0;1;0;0;1;-1.0;1;0;1;50
202100045063;39;2;5;0;Inconnu;2;2;0;1;110;490;1;-1.0;1;0;1;50
202100041993;59;1;23;0;Inconnu;3;4;0;1;11;899;1;-1.0;2;0;1;110
202100043498;61;3;916;0;U;2;2;0;2;47;999;1;-1.0;1;0;1;90
202100028556;38;1;A49;-1;Inconnu;1;4;0;1;13;200;1;-1.0;1;0;1;130
202100014717;76;3;919;0;D;2;2;0;1;16;644;1;-1.0;1;0;1;70
202100036305;56;4;;-1;A;2;2;0;1;-1;-1;1;-1.0;1;0;4;70
202100049904;94;3;PARIS.(RUE DE);0;Inconnu;-1;0;0;1;1;0;1;-1.0;1;0;4;50
202100001504;94;3;LOUIS BLANC (AV);0;Inconnu;2;2;0;1;0;0;1;-1.0;1;0;1;30
202100029129;37;4;BEAUGAILLARD (AVENUE);0;Inconnu;2;2;0;2;-1;-1;2;-1.0;2;0;3;50
202100026521;62;3;131;0;D;2;2;0;1;4;985;1;-1.0;1;0;1;50
202100007886;974;3;27;0;D;2;2;0;3;-1;-1;1;-1.0;1;0;1;50
202100042308;50;3;BRUYERE (ROUTE);0;Inconnu;2;2;0;1;2;2;1;-1.0;1;0;1;50
202100047176;988;2;1;0; -;2;2;0;1;250;535;1;-1.0;1;0;1;110
202100007669;94;3;GENERAL GALLIENI (AV DU);0;Inconnu;2;2;1;1;1;0;1;-1.0;1;0;1;50
202100006984;67;7;Autoroute A.35;0;Inconnu;3;4;0;1;301;299;1;-1.0;1;0;1;90
202100008739;11;4;JOFFRE (BOULEVARD MARECHAL);0;Inconnu;2;2;0;1;-1;-1;1;-1.0;1;9;1;50
202100055346;75;4;PORTE D ASNIERES;0;Inconnu;1;2;0;2;-1;-1;1;-1.0;1;0;1;50
202100009601;31;1;VA007307 FRANCAZAL A64 Sortie 37;0;Inconnu;3;3;0;1;283;609;1;-1.0;2;0;1;90
202100024085;3;3;995;-1;Inconnu;2;2;0;1;24;800;2;-1.0;1;0;3;90
202100050811;1;4;;-1;Inconnu;2;2;0;1;-1;-1;1;-1.0;1;9;3;50
202100004708;89;2;JEAN JAURES (AVENUE);0;Inconnu;2;3;0;1;0;575;1;-1.0;2;0;1;50
202100018406;75;4;RUE EMILE DURKHEIM;0;Inconnu;1;0;0;1;-1;-1;1;-1.0;1;0;1;30
202100013131;93;4;DOCTEUR FERNAND LAMAZE (AVENUE DU);0;Inconnu;1;1;0;1;1;0;1;-1.0;1;0;1;30
202100015566;46;4;JAURES (AVENUE JEAN);0;Inconnu;-1;2;0;1;0;0;1;-1.0;1;0;1;50
202100031784;10;1;5;0;Inconnu;3;4;0;1;150;50;1;-1.0;1;0;1;130
202100003568;95;3;CUIRASSIERS (AVENUE 12EME REGIMENT;0;Inconnu;1;1;0;4;0;900;1;-1.0;2;5;4;50
202100029670;39;3;436;-1;Inconnu;2;2;0;2;31;760;4;-1.0;1;0;3;80
202100012629;95;3;CASANOVA (AVENUE DANIELLE);0;Inconnu;2;1;0;1;2;250;1;-1.0;1;0;1;30
202100049028;85;3;50;-1;Inconnu;2;2;0;2;49;657;3;-1.0;1;2;1;80
202100004186;26;4;;-1;Inconnu;2;2;0;1;-1;-1;1;5.5;1;0;1;50
202100054483;93;4;HAUTS CHATEAUX;0;Inconnu;2;2;0;1;0;0;1;-1.0;1;0;1;30
202100041705;69;7;;0;Inconnu;3;3;3;1;10;0;1;-1.0;1;5;1;80
202100029229;13;7;60;-1;A;2;2;0;1;-1;-1;2;-1.0;1;5;1;50
202100052812;93;4;CARRIERES (DES);0;Inconnu;2;2;0;1;0;0;1;-1.0;2;0;1;50
202100027943;13;4;MENDES FRANCE (AVENUE);0;Inconnu;1;3;0;1;1;0;1;-1.0;1;0;1;50
202100034952;78;3;RD 308;0;Inconnu;2;2;0;1;10;890;1;-1.0;1;0;1;70
202100053050;59;7;DE GAULLE  (BOULEVARD DU GENERAL);0;Inconnu;2;2;0;1;-1;-1;1;-1.0;2;9;1;50
202100029829;75;4;BOULEVARD DE MAGENTA;0;Inconnu;2;4;0;1;-1;-1;1;-1.0;1;0;1;50
202100002680;41;3;922;-1;Inconnu;2;2;0;1;43;945;1;-1.0;2;0;1;80
202100019660;62;3;DE GAULLE ( Rue du GÃ©nÃ©ral);0;Inconnu;2;2;0;1;9;850;1;-1.0;1;0;1;30
202100038220;75;4;RUE LEBLANC;0;Inconnu;1;3;2;1;-1;-1;1;-1.0;1;0;1;30
202100020879;75;4;PORTE MAILLOT;0;Inconnu;1;2;0;1;-1;-1;2;-1.0;1;1;1;50
202100028277;972;4;CHEVALIER SAINTE-MARTHE (BOULEVARD);0;Inconnu;2;2;0;1;0;200;1;-1.0;1;0;1;50
202100007161;95;3;PARIS (RUE DE);0;Inconnu;3;2;0;1;4;250;1;-1.0;1;0;1;50
202100037256;29;3;PLOGONNEC ROUTE DE;0;Inconnu;2;2;0;1;3;500;1;-1.0;2;0;1;70
202100041649;76;6;MAXIMILLIEN ROBESPIERRE;0;Inconnu;-1;-1;0;1;-1;-1;1;-1.0;1;0;8;10
202100051124;7;2;102;0;A;2;2;0;2;3;150;1;-1.0;1;0;1;50
202100028017;29;3;7;-1;D;2;2;0;2;21;100;2;-1.0;2;0;1;80
202100049304;1;3;101;-1;Inconnu;2;2;0;2;1;1350;2;-1.0;1;0;1;80
202100002787;75;4;AVENUE JEAN JAURES;0;Inconnu;2;2;0;1;-1;-1;1;-1.0;1;0;1;30
202100025674;24;3;43;-1;Inconnu;2;2;0;1;-1;-1;3;-1.0;2;0;1;80
202100000945;22;4;;-1;Inconnu;2;2;0;2;-1;-1;1;3.5;1;0;1;80
202100043719;13;1;A51-Sens Aix en Provence vers Marseille;0;Inconnu;1;4;3;1;4;500;1;-1.0;2;0;1;90
202100010197;50;3;613;0;Inconnu;2;2;0;1;2;900;1;-1.0;2;0;1;80
202100046971;46;3;659;-1; -;2;2;0;1;18;200;1;-1.0;1;0;1;70
202100048508;69;4;ST SEBASTIEN                        (MO);0;Inconnu;2;0;0;2;-1;-1;1;-1.0;1;0;1;30
202100031818;974;4;SITE (ROUTE DU SITE);0;Inconnu;2;2;0;2;0;0;1;-1.0;1;0;1;50
202100043665;92;3;9;0;Inconnu;1;2;0;3;0;0;1;-1.0;1;0;1;30
202100016294;50;3;263;-1;Inconnu;2;2;0;1;-1;-1;1;-1.0;1;0;1;80
202100011410;75;4;PORTE DE BAGNOLET;0;Inconnu;1;5;0;1;29;400;1;-1.0;1;0;1;70
202100049254;37;4;GIRAUDEAU (RUE);0;Inconnu;2;2;0;1;-1;-1;1;-1.0;1;0;1;50
202100054307;69;4;;0;Inconnu;3;2;0;2;-1;-1;1;-1.0;1;0;4;50
202100038656;94;3;AV LE FOLL ;0;Inconnu;3;3;3;1;1;0;1;-1.0;1;5;1;50
202100015076;30;3;;0;Inconnu;2;2;0;1;0;560;1;-1.0;1;0;1;50
202100051339;62;3;4;-1;Inconnu;2;2;0;1;0;800;1;-1.0;1;0;1;80
202100029069;6;4;;-1;Inconnu;1;-1;-1;1;-1;-1;1;-1.0;1;0;1;-1
202100032080;69;4;BARON DU MARAIS (DU)                (BD);0;Inconnu;-1;2;0;1;-1;-1;1;-1.0;1;0;1;50
202100013960;21;3;905;0;D;2;2;1;1;113;970;1;-1.0;1;0;1;50
202100027170;94;1;A6B;0;Inconnu;2;3;0;2;6;650;3;-1.0;2;0;1;50
202100039420;95;4;BLUM LEON (RUE);0;Inconnu;2;2;0;1;-1;-1;1;-1.0;2;0;1;50
202100043663;93;4;EDGAR DEGAS (RUE);0;Inconnu;2;2;0;1;0;0;1;-1.0;1;0;1;50
202100026988;80;3;917;-1;Inconnu;2;2;0;1;3;100;1;-1.0;2;0;1;80
202100021198;94;1;AUTOROUTE A86;0;Inconnu;1;3;0;1;51;450;1;-1.0;1;1;1;70
202100049014;24;4;;0;Inconnu;-1;2;0;1;-1;-1;4;-1.0;9;0;8;-1
202100001513;92;3;7;0;Inconnu;1;2;0;1;0;0;1;-1.0;2;0;1;50
202100046257;39;2;5;-1;Inconnu;2;2;0;2;78;640;3;-1.0;1;0;1;80
202100020794;68;3;459;-1;Inconnu;2;2;0;1;3;900;3;-1.0;1;0;1;80
202100041201;95;3;9;0;R;2;2;0;1;0;820;1;-1.0;1;0;3;50
202100021161;69;1;A432;-1;Inconnu;2;4;0;1;18;200;1;-1.0;1;0;2;130
202100027435;26;2;7;-1;Inconnu;2;2;0;1;58;850;1;-1.0;1;0;1;90
202100034345;95;4;69;-1;Inconnu;-1;1;1;1;-1;-1;1;-1.0;1;0;1;50
202100052227;75;4;ECHANGEUR BAGNOLET;0;Inconnu;1;2;0;2;-1;-1;2;-1.0;2;0;1;50
202100024277;33;4;RUE FRANCOIS DE SOURDIS;0;Inconnu;1;0;1;2;-1;-1;1;0.0;1;0;1;50
202100022139;58;1;77;0;A;3;4;0;1;150;750;1;-1.0;1;0;1;130
202100056187;93;3;"""LANDY RD 20, NR IMPAIRS 1 A 144""";0;Inconnu;2;3;3;1;0;1;1;-1.0;1;0;1;50
202100026778;972;3;DIDIER (ROUTE DE);0;Inconnu;2;1;0;1;1;300;1;-1.0;1;0;1;50
202100047595;77;2;RN104;0;Inconnu;3;4;0;1;5;400;1;-1.0;2;0;1;90
202100053957;75;4;RUE DE L OURCQ;0;Inconnu;1;2;3;1;-1;-1;1;-1.0;2;0;1;50
202100049517;10;4;;0;Inconnu;-1;2;0;1;-1;-1;1;-1.0;1;0;1;50
202100034804;93;3;JEAN JAURES  (AVE)  157 A 213;0;Inconnu;3;4;0;1;0;1;1;-1.0;1;0;1;50
202100005927;57;4;Avenue du 14 Juillet 1789;0;Inconnu;2;2;0;1;0;0;1;-1.0;1;6;1;30
202100035663;974;2;RN1 (ROUTE NATIONALE);0;Inconnu;1;2;0;1;-1;-1;1;-1.0;1;0;1;110
202100006368;59;1;AUTOROUTE A25;0;Inconnu;-1;4;0;1;11;699;1;-1.0;1;0;1;110
202100022882;13;1;A7-Sens Marseille vers Lyon;0;Inconnu;-1;3;0;1;275;0;1;-1.0;1;0;1;90
202100029401;62;3;;-1;Inconnu;2;2;-1;1;5;905;1;-1.0;2;0;1;-1
202100038457;63;6;;-1;Inconnu;-1;1;3;1;-1;-1;2;-1.0;1;9;1;30
202100012426;65;2;UNIVERSITE (ROND POINT DE L');0;Inconnu;3;2;0;1;24;140;2;-1.0;1;0;1;70
202100020282;49;4;SAINT JACQUES;0;Inconnu;2;2;0;1;1;0;1;-1.0;1;0;1;50
202100000659;3;3;DORMOY ( RUE MARX );0;Inconnu;2;2;0;1;0;0;1;-1.0;1;0;1;50
202100053001;74;3;1508;-1;Inconnu;2;2;0;1;25;-1;1;-1.0;1;9;1;80
202100012905;22;3;9;-1;Inconnu;2;2;0;3;-1;-1;1;-1.0;1;0;3;80
202100041934;75;4;RUE BEAUBOURG;0;Inconnu;1;2;3;1;-1;-1;1;-1.0;1;0;6;30
202100020466;59;4;LIBERTE BVD NÂ°2 - 90-51 - 145;0;Inconnu;2;2;0;1;-1;-1;1;-1.0;1;0;1;50
202100041469;59;4;;0;Inconnu;2;2;0;2;-1;-1;1;4.0;1;0;3;80
202100041375;84;6;147;-1;Inconnu;2;2;0;1;-1;-1;1;-1.0;1;0;1;50
202100012384;972;2;ROUTE NATIONALE 5;0;Inconnu;3;1;0;1;4;0;1;-1.0;1;0;1;70
202100013442;42;3;1089;0;D;2;2;0;1;32;125;2;-1.0;1;0;4;50
202100026748;28;2;;-1;Inconnu;2;-1;-1;-1;-1;-1;-1;-1.0;-1;3;-1;-1
202100000661;41;1;10;0;A;3;3;0;1;159;747;1;10.0;2;0;1;130
202100015768;93;3;PAUL VAILLANT COUTURIER (BOULEVARD);0;Inconnu;2;2;0;2;1;0;1;-1.0;2;5;1;50
202100016766;95;3;RD 170 ;0;Inconnu;3;4;0;1;18;0;1;-1.0;1;0;1;90
202100023112;53;2;RN 162;0;Inconnu;1;2;0;1;39;0;1;-1.0;1;2;1;110
202100054318;71;4;MOULINS (QUAI DE);0;Inconnu;2;3;0;1;-1;-1;1;-1.0;1;0;1;50
202100006357;1;3;103;0;Inconnu;2;2;0;2;17;100;4;-1.0;2;0;8;80
202100028232;49;3;751;-1;Inconnu;2;2;0;1;-1;-1;1;-1.0;1;0;1;50
202100039393;78;1;A13;0;Inconnu;-1;2;0;2;24;299;1;-1.0;2;0;1;110
202100056341;13;4;GRIGNAN (RUE);0;Inconnu;1;1;0;1;-1;-1;1;-1.0;2;0;1;50
202100003540;974;2;LANCASTEL (BOULEVARD);0;Inconnu;3;4;0;1;-1;-1;1;-1.0;1;0;1;70
202100037186;87;4;BLANC LOUIS (BOULEVARD);0;Inconnu;-1;4;0;1;0;0;1;-1.0;1;0;1;50
202100003413;41;4;;0;Inconnu;2;2;0;1;-1;-1;1;-1.0;2;0;1;50
202100012598;33;1;AUTOROUTE A 62;0;Inconnu;3;4;0;1;4;900;1;-1.0;1;0;1;130
202100024302;6;7;BORD DE MER RN 98;0;Inconnu;3;3;0;1;-1;-1;1;-1.0;1;0;1;50
202100030841;45;7;ROBESPIERRE (RUE MAXIMILIEN ROBESPIERRE);0;Inconnu;2;2;0;1;-1;-1;1;-1.0;1;0;1;50
202100044674;63;7;BEAULIEU (CHEMIN DE);0;Inconnu;2;2;0;1;-1;-1;1;-1.0;1;0;1;50
202100053007;61;3;958;-1;Inconnu;2;2;0;4;6;0;1;-1.0;2;0;1;90
202100001828;92;2;1013;0;Inconnu;3;2;0;1;0;200;1;-1.0;1;0;1;70
202100048045;94;9;BOEUFS(CHEMIN DES);0;Inconnu;-1;0;0;1;0;0;1;-1.0;1;0;8;30
202100024605;45;4;Rue du petit Bois;0;Inconnu;1;1;0;3;-1;-1;3;-1.0;1;0;1;50
202100049764;75;4;RUE DE LORRAINE;0;Inconnu;1;1;0;1;-1;-1;1;-1.0;1;0;1;50
202100022802;63;4;JAURES (BD JEAN);0;Inconnu;1;3;0;1;-1;-1;1;-1.0;1;0;1;50
202100027825;2;3;813;0;D;2;2;0;1;0;825;1;-1.0;1;0;1;50
202100054455;17;4;POMMERAIE   PLACE DE LA;0;Inconnu;2;2;0;1;-1;-1;1;-1.0;1;0;1;30
202100037933;38;3;75;-1;Inconnu;2;2;0;1;28;950;1;-1.0;1;0;1;80
202100025963;69;4;BONNEL (DE)                         (R );0;Inconnu;1;2;0;2;-1;-1;1;-1.0;1;1;1;50
202100041389;92;1;AUTOROUTE A10;0;Inconnu;3;2;0;2;0;949;2;-1.0;2;2;1;90
202100040166;63;7;BRUGIERE (BD AMBROISE);0;Inconnu;1;4;0;1;-1;-1;1;-1.0;1;0;1;50
202100038708;38;3;59;-1;A;2;1;0;1;-1;-1;1;3.0;1;0;1;50
202100006551;5;2;JEAN JAURES ( AVENUE );0;Inconnu;2;2;0;1;38;324;1;-1.0;1;0;1;50
202100030381;31;7;GRAND NOBLE (PORTE DU);0;Inconnu;3;2;0;2;0;1040;3;-1.0;1;0;1;50
202100022247;57;3;ESCH SUR ALZETTE (ROUTE D') - IMPAIR;0;Inconnu;2;2;0;1;-1;-1;1;-1.0;1;5;1;50
202100042562;13;1;A507 sens Aubagne- Marseille;0;Inconnu;1;3;0;1;6;0;1;-1.0;1;0;1;70
202100054321;63;7;CHARLES DE GAULLE (BD);0;Inconnu;2;2;0;1;-1;-1;1;-1.0;1;0;1;50
202100050885;56;4;KERVARIC (RUE  DE );0;Inconnu;2;2;0;1;-1;-1;1;-1.0;1;0;1;30
202100052030;7;4;PASTE (BLD. DE);0;Inconnu;-1;0;0;4;-1;-1;2;-1.0;1;0;1;30
202100044475;75;4;PORTE DE SAINT OUEN;0;Inconnu;-1;4;0;1;20;300;1;-1.0;1;0;1;70
202100037514;69;1;6;0;A;3;6;0;1;416;600;1;-1.0;1;0;1;130
202100037225;59;4;DOUMER PAUL RUE;0;Inconnu;2;2;0;1;-1;-1;1;-1.0;1;5;1;50
202100026704;52;3;143;-1;Inconnu;2;2;0;4;12;200;2;-1.0;1;0;3;80
202100000658;12;4;BLANC LOUIS;0;Inconnu;2;2;0;1;-1;-1;1;-1.0;2;5;1;30
202100031437;92;4;;0;Inconnu;2;2;0;1;0;0;1;-1.0;1;0;1;50
202100054703;47;3;13;0;D;2;2;0;1;9;600;1;-1.0;1;0;3;70
202100022798;67;4;;0;Inconnu;2;5;1;1;0;0;1;-1.0;1;0;5;50
202100010758;92;3;11;0;Inconnu;-1;0;0;1;0;0;1;-1.0;1;0;4;30
202100005761;27;3;ELBEUF (ROUTE D');0;Inconnu;2;2;0;2;53;480;2;-1.0;2;0;3;80
202100001893;13;4;SAINT LOUP (BOULEVARD DE);0;Inconnu;2;2;0;1;0;0;3;-1.0;1;6;1;50
202100040828;13;7;543;0;D;2;2;0;1;19;650;3;-1.0;1;0;1;50
202100026323;13;4;PRADO (AVENUE DU);0;Inconnu;4;0;0;1;-1;-1;1;-1.0;1;0;8;50
202100007839;10;3;ROCADE OUEST (RD 610);0;Inconnu;1;2;0;1;0;0;3;-1.0;2;5;1;50
202100046072;72;4;MONTAIGU (RUE DE);0;Inconnu;2;2;0;2;0;0;1;-1.0;1;0;4;50
202100043266;987;4;;-1;Inconnu;2;2;0;2;8;-1;1;-1.0;1;0;1;-1
202100055716;68;1;35;0;Inconnu;3;4;0;1;88;800;1;-1.0;1;0;1;130
202100007506;13;7;113;0;D;2;2;0;1;34;200;1;-1.0;1;0;1;90
202100052360;44;7;723;0;Inconnu;2;2;0;2;35;300;1;-1.0;2;0;1;80
202100025192;26;2;7;0;Inconnu;2;2;0;1;52;990;2;-1.0;1;0;1;80
202100014994;77;3;D 104;0;Inconnu;2;2;0;1;12;350;3;-1.0;1;1;1;50
202100012986;1;3;1084;0;Inconnu;3;2;0;1;9;200;1;-1.0;1;0;1;50
202100008916;92;1;AUTOROUTE A86;0;Inconnu;1;6;0;3;9;0;1;-1.0;1;0;1;90
202100017596;77;2;RN104;0;Inconnu;1;6;0;1;2;500;3;-1.0;1;0;1;110
202100052535;62;4;COURBET ( PLACE );0;Inconnu;3;0;0;1;-1;-1;1;-1.0;1;0;1;50
202100034836;61;3;12;0;D;1;1;0;1;1;740;1;-1.0;1;5;1;90
202100009814;94;2;RN 186;0;Inconnu;1;1;0;1;0;0;3;-1.0;2;3;1;70
202100000624;17;4;;-1;Inconnu;2;2;0;1;-1;-1;1;4.3;1;0;1;50
202100010114;95;2;RN 184;0;Inconnu;1;2;0;2;3;200;2;-1.0;2;0;1;90
202100000932;95;3;d78;-1;Inconnu;2;2;0;4;1;600;3;-1.0;1;0;3;80
